#,utterance_id,frame,manual_signs,non_manual_signs
1078832,18849720,1961,,eye aperture:squint;eye brows:lowered;negative:negation
1078832,18849720,1962,,eye aperture:squint;eye brows:lowered;negative:negation
1078832,18849720,1963,TALKwg,eye aperture:squint;eye brows:lowered;negative:negation
1078832,18849720,1964,TALKwg,eye aperture:squint;eye brows:lowered;negative:negation
1078832,18849720,1965,TALKwg,eye aperture:squint;eye brows:lowered;head pos: turn:left;negative:negation
1078832,18849720,1966,TALKwg,eye aperture:squint;eye brows:lowered;head pos: turn:left;negative:negation
1078832,18849720,1967,TALKwg,eye aperture:squint;eye brows:lowered;head pos: turn:left;negative:negation
1078832,18849720,1968,TALKwg,eye aperture:squint;eye brows:lowered;head pos: turn:left;negative:negation
1078832,18849720,1969,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;head pos: turn:left;negative:negation
1078832,18849720,1970,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1971,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1972,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1973,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1974,DIFFERENT,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1975,DIFFERENT,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1976,DIFFERENT,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1977,DIFFERENT,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1978,DIFFERENT,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1979,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1980,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1981,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1982,,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1983,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1984,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: shake:slow;negative:negation
1078832,18849720,1985,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1986,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1987,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1988,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1989,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1990,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1991,LANGUAGE,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward;head mvmt: shake:slow;negative:negation
1078832,18849720,1992,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18849720,1993,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18849720,1994,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18849720,1995,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18849720,1996,,eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2001,,eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2002,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2003,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2004,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2005,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2006,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2007,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2008,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2009,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2010,BUT,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2011,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2012,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2013,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2014,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2015,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2016,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2017,,eye aperture:squint;eye brows:lowered;head mvmt: jut:forward
1078832,18858050,2018,,eye aperture:squint;eye brows:lowered
1078832,18858050,2019,,eye aperture:squint;eye brows:lowered
1078832,18858050,2020,,eye aperture:squint;eye brows:lowered
1078832,18858050,2021,,eye aperture:squint;eye brows:lowered
1078832,18858050,2022,,eye aperture:squint;eye brows:lowered
1078832,18858050,2023,,eye aperture:squint;eye brows:lowered
1078832,18858050,2024,,eye aperture:squint;eye brows:lowered
1078832,18858050,2025,MAYBE,eye aperture:squint;eye brows:lowered
1078832,18858050,2026,MAYBE,eye aperture:squint;eye brows:lowered
1078832,18858050,2027,MAYBE,eye aperture:squint;eye brows:lowered
1078832,18858050,2028,MAYBE,eye aperture:squint;eye brows:lowered
1078832,18858050,2029,MAYBE,eye brows:lowered
1078832,18858050,2030,MAYBE,eye brows:lowered
1078832,18858050,2031,MAYBE,eye brows:lowered
1078832,18858050,2032,,eye brows:lowered
1078832,18858050,2033,,eye brows:lowered
1078832,18858050,2034,,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2035,MORE,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2036,MORE,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2037,MORE,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2038,,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2039,,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2040,,eye aperture:slightly wide;eye brows:lowered;head pos: turn:slightly right
1078832,18858050,2041,,eye aperture:slightly wide;eye brows:lowered;head pos: turn:slightly right
1078832,18858050,2042,IMPORTANT,eye aperture:slightly wide;eye brows:lowered;head pos: turn:slightly right
1078832,18858050,2043,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2044,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2045,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2046,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2047,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2048,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2049,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2050,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2051,IMPORTANT,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2052,,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2053,,eye aperture:slightly wide;eye brows:lowered
1078832,18858050,2054,,eye aperture:slightly wide
1078832,18858050,2055,,eye aperture:slightly wide
1078832,18858050,2056,,eye aperture:slightly wide
1078832,18858050,2057,,eye aperture:slightly wide
1078832,18858050,2058,5emphasis,eye aperture:slightly wide
1078832,18858050,2059,5emphasis,eye aperture:slightly wide
1078832,18858050,2060,5emphasis,eye aperture:slightly wide
1078832,18858050,2061,,eye aperture:slightly wide
1078832,18858050,2062,,eye aperture:slightly wide
1078832,18858050,2063,,eye aperture:slightly wide
1078832,18858050,2064,,eye aperture:slightly wide
1078832,18858050,2065,,eye aperture:slightly wide;eye brows:further lowered
1078832,18858050,2066,,eye brows:further lowered
1078832,18858050,2067,,eye brows:further lowered
1078832,18858050,2068,LIVE,eye brows:further lowered
1078832,18858050,2069,LIVE,eye brows:further lowered
1078832,18858050,2070,LIVE,eye brows:further lowered
1078832,18858050,2071,LIVE,eye brows:further lowered
1078832,18858050,2072,,eye brows:further lowered
1078832,18858050,2073,,eye brows:further lowered
1078832,18858050,2074,,eye brows:further lowered
1078832,18858050,2075,,eye brows:further lowered
1078832,18858050,2076,,eye brows:further lowered;head pos: tilt side:slightly left
1078832,18858050,2077,,eye aperture:further squinted;eye brows:further lowered;head pos: tilt side:slightly left
1078832,18858050,2078,,eye aperture:further squinted;eye brows:further lowered;head pos: tilt side:slightly left
1078832,18858050,2079,IN,eye aperture:further squinted;eye brows:further lowered;head pos: tilt side:slightly left
1078832,18858050,2080,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2081,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2082,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2083,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2084,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2085,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2086,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2087,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2088,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2089,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2090,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2091,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2092,IN,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2093,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2094,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2095,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2096,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2097,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2098,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2099,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2100,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2101,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2102,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2103,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2104,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2105,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2106,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2107,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2108,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward;head pos: tilt side:slightly left
1078832,18858050,2109,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2110,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2111,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2112,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2113,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2114,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2115,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2116,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2117,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2118,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2119,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2120,DIFFERENT,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2121,DIFFERENT,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2122,DIFFERENT,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2123,DIFFERENT,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2124,DIFFERENT,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2125,DIFFERENT,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2126,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2127,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2128,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2129,,eye aperture:further squinted;eye brows:further lowered;head mvmt: jut:forward
1078832,18858050,2130,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2131,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2132,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2133,,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2134,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2135,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2136,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2137,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2138,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2139,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2140,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2141,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2142,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2143,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2144,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2145,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2146,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2147,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2148,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2149,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2150,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2151,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2152,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2153,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2154,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2155,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2156,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2157,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2158,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2159,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2160,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2161,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2162,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2163,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2164,fs-SENSORY,eye aperture:further squinted;eye brows:further lowered
1078832,18858050,2165,fs-SENSORY,eye aperture:further squinted;eye aperture:squint;eye brows:further lowered
1078832,18858050,2166,fs-SENSORY,eye aperture:squint;eye brows:further lowered
1078832,18858050,2167,fs-SENSORY,eye aperture:squint;eye brows:further lowered
1078832,18858050,2168,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2169,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2170,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2171,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2172,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2173,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2174,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2175,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2176,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2177,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2178,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2179,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2180,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2181,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2182,WORLD,eye aperture:squint;eye brows:further lowered
1078832,18858050,2183,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2184,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2185,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2186,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2187,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2188,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2189,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2190,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2191,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2192,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2193,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2194,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2195,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2196,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2197,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2198,,eye aperture:squint;eye brows:further lowered
1078832,18858050,2199,,eye brows:further lowered
1078832,18858050,2200,,eye aperture:blink;eye brows:further lowered
1078832,18858050,2201,,eye aperture:blink;eye brows:further lowered
1078832,18858050,2202,,eye aperture:blink;eye brows:further lowered
1078832,18858050,2203,,eye brows:further lowered
1078832,18858050,2204,,eye brows:further lowered
1078832,18858050,2205,,eye brows:further lowered
1078832,18858050,2206,,eye brows:further lowered
1078832,18858050,2207,,eye aperture:blink;eye brows:further lowered
1078832,18858050,2208,,eye aperture:blink
1078832,18903628,2251,,eye aperture:lowered lid
1078832,18903628,2252,,eye aperture:lowered lid
1078832,18903628,2253,,eye aperture:lowered lid
1078832,18903628,2254,,eye aperture:lowered lid
1078832,18903628,2255,THAT,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2256,THAT,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2257,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2258,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2259,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2260,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2261,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2262,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2263,,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2264,IDEA,eye aperture:lowered lid;eye brows:lowered
1078832,18903628,2265,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2266,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2267,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2268,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2269,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2270,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2271,IDEA,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2272,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2273,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2274,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2275,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2276,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2277,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2278,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2279,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2280,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2281,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2282,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2283,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2284,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2285,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2286,SET-UP,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2287,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2288,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2289,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2290,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2291,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2292,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2293,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2294,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2295,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2296,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2297,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2298,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2299,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2300,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2301,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2302,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2303,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2304,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2305,,eye aperture:lowered lid;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2306,,eye aperture:lowered lid;eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2307,,eye aperture:lowered lid;eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2308,,eye aperture:lowered lid;eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2309,REALLY,eye aperture:lowered lid;eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2310,REALLY,eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2311,REALLY,eye brows:lowered;eye gaze:left;head pos: tilt side:right
1078832,18903628,2312,REALLY,eye brows:lowered;head pos: tilt side:right
1078832,18903628,2313,REALLY,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2314,,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2315,,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2316,,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2317,,eye aperture:further lowered;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2318,,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2319,,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2320,,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2321,,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2322,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2323,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2324,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2325,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2326,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2327,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2328,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2329,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2330,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2331,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2332,BELOW_2,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2333,,eye aperture:further lowered;eye brows:lowered;eye gaze:up/left;head pos: tilt side:right
1078832,18903628,2334,,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2335,,eye aperture:blink;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2336,,eye brows:lowered;head pos: tilt side:right
1078832,18903628,2337,,eye aperture:further lowered;eye brows:lowered;head pos: tilt side:right
1078832,18903628,2338,,eye aperture:further lowered;eye brows:lowered;eye gaze:other
1078832,18903628,2339,,eye aperture:further lowered;eye brows:lowered;eye gaze:other
